-81.37197795	27.62780273
-81.36995591	27.62760545
-81.36793386	27.62740818
-81.36591181	27.62721091
-81.36388976	27.62701364
-81.36186772	27.62681636
-81.35984567	27.62661909
-81.35782362	27.62642182
-81.35580157	27.62622454
-81.35377953	27.62602727
-81.35175748	27.62583
-81.34973543	27.62563273
-81.34771338	27.62543545
-81.34569134	27.62523818
-81.34366929	27.62504091
-81.34164724	27.62484363
-81.33962519	27.62464636
-81.33760315	27.62444909
-81.3355811	27.62425181
-81.33355905	27.62405454
-81.33152741	27.62405516
-81.32949576	27.62405584
-81.32746411	27.62405652
-81.32543246	27.6240572
-81.32340082	27.62405789
-81.32136921	27.62407014
-81.3193376	27.62408239
-81.31730598	27.62409464
-81.31527437	27.62410689
-81.31324276	27.62411914
-81.31121115	27.6241314
-81.30917954	27.62414365
-81.30714793	27.6241559
-81.30511632	27.62416815
-81.30308471	27.6241804
-81.3010531	27.62419265
-81.29902149	27.6242049
-81.29698988	27.62421716
-81.29495827	27.62422941
-81.29292666	27.62424166
-81.29089505	27.62425391
-81.28886343	27.62426616
-81.28683182	27.62427841
-81.28480021	27.62429066
-81.2827686	27.62430292
-81.28073699	27.62431517
-81.27870538	27.62432742
-81.27667377	27.62433967
-81.27464216	27.62435192
-81.27261055	27.62436417
-81.27057894	27.62437642
-81.26854733	27.62438868
-81.26651572	27.62440093
-81.26448411	27.62441318
-81.26245249	27.62442543
-81.26042088	27.62443768
-81.25838927	27.62444993
-81.25635766	27.62446219
-81.25432605	27.62447444
-81.25229444	27.62448669
-81.25026283	27.62449894
-81.24823122	27.62451119
-81.24619961	27.62452344
-81.244168	27.62453569
-81.24213639	27.62454795
-81.24010478	27.6245602
-81.23807317	27.62457245
-81.23604156	27.6245847
-81.23400994	27.62459695
-81.23197833	27.6246092
-81.22994672	27.62462145
-81.22791511	27.62463371
-81.2258835	27.62464596
-81.22385189	27.62465821
-81.22182028	27.62467046
-81.21978867	27.62468271
-81.21775706	27.62469496
-81.21572545	27.62470721
-81.21369384	27.62471947
-81.21166223	27.62473172
-81.20963062	27.62474397
-81.20759901	27.62475622
-81.20556739	27.62476847
-81.20353578	27.62478072
-81.20150417	27.62479297
-81.19947256	27.62480523
-81.19744095	27.62481748
-81.19540934	27.62482973
-81.19337773	27.62484198
-81.19134612	27.62485423
-81.18931451	27.62486648
-81.1872829	27.62487873
-81.18525129	27.62489099
-81.18321968	27.62490324
-81.18118807	27.62491549
-81.17915645	27.62492774
-81.17712484	27.62493999
-81.17509323	27.62495224
-81.17306162	27.62496449
-81.374	27.628
-81.17103001	27.62497675
-80.61781324	26.94148015
-80.61753675	26.93921604
-80.61726026	26.93695192
-80.61698376	26.93468781
-80.61670727	26.93242369
-80.61643078	26.93015958
-80.61615877	26.92789493
-80.61589627	26.92562915
-80.61564111	26.92336254
-80.6153899	26.92109548
-80.61515579	26.9188266
-80.61493369	26.91655657
-80.6147374	26.91428409
-80.61454247	26.9120115
-80.61434829	26.90973885
-80.61415448	26.90746617
-80.61396515	26.90519311
-80.61378612	26.90291921
-80.61367224	26.90064167
-80.61359618	26.898362
-80.61400634	26.89612028
-80.61458977	26.8939288
-80.61552428	26.89184809
-80.61669972	26.88990341
-80.61799856	26.8880284
-80.6192974	26.88615338
-80.62059624	26.88427837
-80.62189507	26.88240335
-80.62319391	26.88052834
-80.62449275	26.87865332
-80.62579159	26.87677831
-80.62709043	26.87490329
-80.62838927	26.87302828
-80.62968811	26.87115326
-80.63098694	26.86927825
-80.63228578	26.86740323
-80.63358462	26.86552822
-80.63488346	26.8636532
-80.63616701	26.86176774
-80.63744171	26.85987623
-80.63865719	26.85794619
-80.63984766	26.856001
-80.64098351	26.85402299
-80.64204694	26.85200613
-80.643067	26.849966
-80.64408707	26.84792587
-80.64513158	26.84589862
-80.64623715	26.84390353
-80.647416	26.841952
-80.64864024	26.84002745
-80.65005212	26.83823679
-80.65160268	26.83659166
-80.65348445	26.83530262
-80.65542559	26.83410795
-80.65740208	26.83296946
-80.65939215	26.8318549
-80.66138282	26.8307414
-80.6633735	26.8296279
-80.66536417	26.82851441
-80.66735485	26.82740091
-80.66934552	26.82628741
-80.6713362	26.82517392
-80.67332687	26.82406042
-80.67531755	26.82294692
-80.67730822	26.82183343
-80.6792989	26.82071993
-80.68128957	26.81960644
-80.68328025	26.81849294
-80.68527092	26.81737944
-80.6872616	26.81626595
-80.68925227	26.81515245
-80.69123428	26.81402398
-80.69319157	26.81285278
-80.69506101	26.81155243
-80.69686946	26.81016241
-80.69812499	26.80826641
-80.699	26.80624026
-80.699	26.80395933
-80.699	26.80167839
-80.699	26.79939746
-80.699	26.79711653
-80.699	26.79483559
-80.699	26.79255466
-80.699	26.79027372
-80.699	26.78799279
-80.69888999	26.78571469
-80.69873201	26.78344022
-80.69846353	26.78117514
-80.69805758	26.7789335
-80.6975604	26.77670741
-80.69674645	26.77457855
-80.69589847	26.77246119
-80.69502071	26.77035591
-80.69414294	26.76825064
-80.69326517	26.76614536
-80.6923874	26.76404009
-80.69150963	26.76193481
-80.69063186	26.75982954
-80.68975409	26.75772426
-80.68887632	26.75561899
-80.68806623	26.75348687
-80.68745813	26.75131495
-80.68742026	26.74903433
-80.68812297	26.74696311
-80.68934944	26.74503998
-80.69069641	26.74319956
-80.69205255	26.74136557
-80.693415	26.73953625
-80.69477866	26.73770784
-80.69614309	26.73588001
-80.69750753	26.73405217
-80.69887197	26.73222434
-80.70023641	26.73039651
-80.70160085	26.72856868
-80.70296528	26.72674085
-80.70432972	26.72491301
-80.70569416	26.72308518
-80.7070586	26.72125735
-80.70842304	26.71942952
-80.70978748	26.71760168
-80.71115191	26.71577385
-80.71251635	26.71394602
-80.71388079	26.71211819
-80.71524523	26.71029036
-80.71660967	26.70846252
-80.7179741	26.70663469
-80.71933854	26.70480686
-80.72070298	26.70297903
-80.72206742	26.70115119
-80.72343186	26.69932336
-80.72479629	26.69749553
-80.72616073	26.6956677
-80.72752517	26.69383987
-80.72888961	26.69201203
-80.73025405	26.6901842
-80.73190433	26.68861543
-80.73368188	26.68722125
-80.7357759	26.68631696
-80.73796724	26.68574952
-80.74022088	26.6853977
-80.74249995	26.68533907
-80.74477737	26.68537267
-80.74704652	26.68560423
-80.74929095	26.68599058
-80.75151936	26.68647724
-80.75367841	26.68721024
-80.75579088	26.68805381
-80.75779343	26.68914582
-80.75978884	26.69025075
-80.76177967	26.69136397
-80.76376785	26.69248191
-80.76575585	26.69360017
-80.76774386	26.69471842
-80.76973187	26.69583667
-80.77171987	26.69695493
-80.77378545	26.69792129
-80.77587716	26.69882642
-80.77802601	26.69959135
-80.78021448	26.70022413
-80.7824297	26.70076771
-80.78470062	26.70095618
-80.78697616	26.70111279
-80.78925252	26.70125718
-80.79152918	26.70139669
-80.79380605	26.70153278
-80.79608292	26.70166886
-80.79835979	26.70180495
-80.80063667	26.70194104
-80.80291354	26.70207713
-80.80519041	26.70221322
-80.80746728	26.70234931
-80.80974415	26.7024854
-80.81202102	26.70262149
-80.81429754	26.70276321
-80.8165738	26.70290919
-80.81881885	26.70330348
-80.82103124	26.70382635
-80.82315218	26.70466554
-80.82508332	26.70583671
-80.82688244	26.7072388
-80.82868155	26.70864089
-80.83048066	26.71004298
-80.83227977	26.71144507
-80.83407888	26.71284716
-80.83587799	26.71424925
-80.83767711	26.71565134
-80.83947622	26.71705343
-80.84127533	26.71845553
-80.84307444	26.71985762
-80.84487355	26.72125971
-80.84667266	26.7226618
-80.84847178	26.72406389
-80.85027089	26.72546598
-80.85207	26.72686807
-80.85386911	26.72827016
-80.85566822	26.72967225
-80.85746733	26.73107434
-80.85926645	26.73247644
-80.86106556	26.73387853
-80.86286467	26.73528062
-80.86466378	26.73668271
-80.86644615	26.73810512
-80.86816662	26.73960267
-80.86974476	26.74123965
-80.87120659	26.74299056
-80.87193251	26.74513104
-80.87252169	26.74733339
-80.87297767	26.74956828
-80.87338087	26.75181277
-80.87374074	26.75406513
-80.87408066	26.75632059
-80.87441783	26.75857646
-80.87475501	26.76083234
-80.87522854	26.76305987
-80.87581828	26.76526325
-80.87684662	26.76729173
-80.87824535	26.76892932
-80.88040254	26.76967041
-80.88262503	26.76974984
-80.88488548	26.76944481
-80.88708124	26.76883045
-80.88920868	26.7680491
-80.89118264	26.76690623
-80.89281827	26.76535723
-80.89430953	26.76363499
-80.89628973	26.76250296
-80.89837268	26.76183705
-80.90064531	26.76203154
-80.90290885	26.76230766
-80.90516865	26.76261748
-80.90742844	26.76292729
-80.90968824	26.7632371
-80.91194803	26.76354691
-80.91420783	26.76385672
-80.91646084	26.76418788
-80.91848513	26.76523904
-80.92026129	26.76660402
-80.92175108	26.76833122
-80.92317131	26.77011546
-80.92457207	26.7719156
-80.9259623	26.77372389
-80.92735105	26.77553332
-80.92873804	26.7773441
-80.93011133	26.77916526
-80.93145227	26.781008
-80.93257666	26.78299255
-80.9335673	26.78504052
-80.93439244	26.78716697
-80.93511627	26.78932927
-80.93580949	26.7915023
-80.93648212	26.7936818
-80.93715308	26.79586182
-80.93782195	26.79804248
-80.93849082	26.80022314
-80.93915969	26.8024038
-80.93982857	26.80458445
-80.94049744	26.80676511
-80.94116631	26.80894577
-80.94183518	26.81112643
-80.94250405	26.81330709
-80.94317292	26.81548775
-80.9438418	26.81766841
-80.94451067	26.81984907
-80.94517954	26.82202972
-80.94584841	26.82421038
-80.94651728	26.82639104
-80.94718616	26.8285717
-80.94785503	26.83075236
-80.9485239	26.83293302
-80.94919277	26.83511368
-80.94986164	26.83729434
-80.95053093	26.83947487
-80.95120082	26.84165521
-80.95187167	26.84383526
-80.95254299	26.84601517
-80.95321591	26.84819458
-80.9538907	26.85037342
-80.95456832	26.85255137
-80.95524642	26.85472918
-80.95592471	26.85690693
-80.95660328	26.85908459
-80.95728185	26.86126225
-80.95796042	26.86343991
-80.95863898	26.86561757
-80.95931755	26.86779523
-80.95999612	26.86997289
-80.96067468	26.87215055
-80.96135325	26.87432822
-80.96203182	26.87650588
-80.96271039	26.87868354
-80.96338895	26.8808612
-80.96406752	26.88303886
-80.96474609	26.88521652
-80.96542465	26.88739418
-80.96610322	26.88957184
-80.96678179	26.89174951
-80.96746036	26.89392717
-80.96813892	26.89610483
-80.96881749	26.89828249
-80.96949606	26.90046015
-80.97017462	26.90263781
-80.97085319	26.90481547
-80.97153176	26.90699313
-80.97221033	26.9091708
-80.97288902	26.91134842
-80.97357846	26.91352266
-80.97427452	26.91569477
-80.97498333	26.91786278
-80.97574285	26.92001322
-80.97652816	26.92215455
-80.97779274	26.92405284
-80.97915335	26.92587616
-80.98068818	26.92756345
-80.98229935	26.92917641
-80.98394523	26.93075556
-80.98559112	26.93233472
-80.987237	26.93391388
-80.98888288	26.93549303
-80.99052876	26.93707219
-80.99217464	26.93865135
-80.99382052	26.9402305
-80.9954664	26.94180966
-80.99711229	26.94338882
-80.99875817	26.94496797
-81.00040405	26.94654713
-81.00211528	26.94805523
-81.00391454	26.94944107
-81.00588746	26.95058572
-81.00796698	26.95042869
-81.01009822	26.9496166
-81.01212684	26.94857384
-81.01413166	26.94748808
-81.01609227	26.94632245
-81.01804061	26.94513655
-81.01998318	26.94394112
-81.02192576	26.94274569
-81.02392084	26.94165154
-81.02601748	26.94075336
-81.02818517	26.94005867
-81.03038571	26.93945858
-81.03261056	26.93895587
-81.034838	26.93846507
-81.03707032	26.93799666
-81.03930804	26.93755514
-81.04154844	26.93712712
-81.04380339	26.93678386
-81.04606688	26.93658105
-81.0483468	26.93664896
-81.0505511	26.93714879
-81.05271424	26.93786877
-81.05466729	26.93904702
-81.05651382	26.94036644
-81.0581829	26.94192106
-81.0597537	26.94357253
-81.06128098	26.94526656
-81.06273978	26.94702
-81.06418886	26.94878141
-81.06562117	26.95055656
-81.06705348	26.95233171
-81.06848579	26.95410686
-81.0699181	26.95588201
-81.07135041	26.95765715
-81.07278272	26.9594323
-81.07386311	26.96142186
-81.07453567	26.96352823
-81.07395216	26.96573326
-81.07320874	26.96788288
-81.07230272	26.96997615
-81.07138639	26.97206492
-81.07045634	26.97414742
-81.069464	26.97620118
-81.06840213	26.97821826
-81.06726743	26.98019693
-81.06563663	26.98176245
-81.06383181	26.98312313
-81.06167215	26.983857
-81.05946955	26.98442752
-81.05722823	26.98485074
